ComID,GeogName,Datagroup,Year,Total
cnt1218,Victoria County,Wholesale Trade,2010,19
cnt1218,Victoria County,Wholesale Trade,2011,19
ecr21,Cape Breton Region,Wholesale Trade,2011,193
ecr21,Cape Breton Region,Wholesale Trade,2010,198
ecr22,North Shore Region,Wholesale Trade,2010,378
ecr22,North Shore Region,Wholesale Trade,2011,345
ecr23,Annapolis Valley Region,Wholesale Trade,2010,237
ecr23,Annapolis Valley Region,Wholesale Trade,2011,226
ecr24,Southern Region,Wholesale Trade,2010,358
ecr24,Southern Region,Wholesale Trade,2011,348
ecr25,Halifax Region,Wholesale Trade,2011,"1,133"
ecr25,Halifax Region,Wholesale Trade,2010,"1,244"
pro9010,Newfoundland and Labrador,Wholesale Trade,2011,"1,016"
pro9010,Newfoundland and Labrador,Wholesale Trade,2010,
pro9011,Prince Edward Island,Wholesale Trade,2010,
pro9011,Prince Edward Island,Wholesale Trade,2011,281
pro9012,Nova Scotia,Wholesale Trade,2010,"2,418"
pro9012,Nova Scotia,Wholesale Trade,2011,"2,259"
pro9013,New Brunswick,Wholesale Trade,2010,
pro9013,New Brunswick,Wholesale Trade,2011,"1,680"
pro9024,Quebec,Wholesale Trade,2010,
pro9024,Quebec,Wholesale Trade,2011,"23,573"
pro9035,Ontario,Wholesale Trade,2010,
pro9035,Ontario,Wholesale Trade,2011,"39,781"
pro9046,Manitoba,Wholesale Trade,2010,
pro9046,Manitoba,Wholesale Trade,2011,"3,167"
pro9047,Saskatchewan,Wholesale Trade,2010,
pro9047,Saskatchewan,Wholesale Trade,2011,"3,132"
pro9048,Alberta,Wholesale Trade,2010,
pro9048,Alberta,Wholesale Trade,2011,"11,730"
pro9059,British Columbia,Wholesale Trade,2010,
pro9059,British Columbia,Wholesale Trade,2011,"15,812"
pro9060,Yukon Territory,Wholesale Trade,2011,53
pro9060,Yukon Territory,Wholesale Trade,2010,
pro9061,Northwest Territories,Wholesale Trade,2010,
pro9061,Northwest Territories,Wholesale Trade,2011,70
pro9062,Nunavut,Wholesale Trade,2011,15
pro9062,Nunavut,Wholesale Trade,2010,
can,Canada,Retail Trade,2010,
can,Canada,Retail Trade,2011,"214,067"
cnt1201,Shelburne County,Retail Trade,2011,106
cnt1201,Shelburne County,Retail Trade,2010,111
cnt1202,Yarmouth County,Retail Trade,2011,211
cnt1202,Yarmouth County,Retail Trade,2010,215
cnt1203,Digby County,Retail Trade,2010,176
cnt1203,Digby County,Retail Trade,2011,173
cnt1204,Queens County,Retail Trade,2010,63
cnt1204,Queens County,Retail Trade,2011,59
cnt1205,Annapolis County,Retail Trade,2011,176
cnt1205,Annapolis County,Retail Trade,2010,126
cnt1206,Lunenburg County,Retail Trade,2010,393
cnt1206,Lunenburg County,Retail Trade,2011,400
cnt1207,Kings County,Retail Trade,2011,394
cnt1207,Kings County,Retail Trade,2010,447
cnt1208,Hants County,Retail Trade,2010,226
cnt1208,Hants County,Retail Trade,2011,219
cnt1209,Halifax County,Retail Trade,2010,"2,308"
cnt1209,Halifax County,Retail Trade,2011,"2,328"
cnt1210,Colchester County,Retail Trade,2010,384
cnt1210,Colchester County,Retail Trade,2011,374
cnt1211,Cumberland County,Retail Trade,2010,240
cnt1211,Cumberland County,Retail Trade,2011,236
cnt1212,Pictou County,Retail Trade,2010,284
cnt1212,Pictou County,Retail Trade,2011,287
cnt1213,Guysborough County,Retail Trade,2010,56
cnt1213,Guysborough County,Retail Trade,2011,50
cnt1214,Antigonish County,Retail Trade,2010,158
cnt1214,Antigonish County,Retail Trade,2011,157
cnt1215,Inverness County,Retail Trade,2011,116
cnt1215,Inverness County,Retail Trade,2010,127
cnt1216,Richmond County,Retail Trade,2010,53
cnt1216,Richmond County,Retail Trade,2011,49
cnt1217,Cape Breton County,Retail Trade,2010,579
cnt1217,Cape Breton County,Retail Trade,2011,563
cnt1218,Victoria County,Retail Trade,2010,94
cnt1218,Victoria County,Retail Trade,2011,101
ecr21,Cape Breton Region,Retail Trade,2011,829
ecr21,Cape Breton Region,Retail Trade,2010,853
ecr22,North Shore Region,Retail Trade,2010,"1,122"
ecr22,North Shore Region,Retail Trade,2011,"1,104"
ecr23,Annapolis Valley Region,Retail Trade,2010,799
ecr23,Annapolis Valley Region,Retail Trade,2011,789
ecr24,Southern Region,Retail Trade,2010,958
ecr24,Southern Region,Retail Trade,2011,949
ecr25,Halifax Region,Retail Trade,2011,"2,328"
ecr25,Halifax Region,Retail Trade,2010,"2,308"
pro9010,Newfoundland and Labrador,Retail Trade,2011,"3,637"
pro9010,Newfoundland and Labrador,Retail Trade,2010,
pro9046,Manitoba,Finance and Insurance,2011,"4,458"
pro9011,Prince Edward Island,Retail Trade,2010,
pro9011,Prince Edward Island,Retail Trade,2011,940
pro9012,Nova Scotia,Retail Trade,2010,"6,053"
pro9012,Nova Scotia,Retail Trade,2011,"6,038"
pro9013,New Brunswick,Retail Trade,2010,
pro9013,New Brunswick,Retail Trade,2011,"4,788"
pro9024,Quebec,Retail Trade,2010,
pro9024,Quebec,Retail Trade,2011,"49,839"
pro9035,Ontario,Retail Trade,2010,
pro9035,Ontario,Retail Trade,2011,"81,055"
pro9046,Manitoba,Retail Trade,2010,
pro9047,Saskatchewan,Retail Trade,2010,
pro9047,Saskatchewan,Retail Trade,2011,"6,762"
pro9048,Alberta,Retail Trade,2010,
pro9048,Alberta,Retail Trade,2011,"23,699"
pro9059,British Columbia,Retail Trade,2010,
pro9059,British Columbia,Retail Trade,2011,"29,977"
pro9060,Yukon Territory,Retail Trade,2011,261
pro9060,Yukon Territory,Retail Trade,2010,
pro9061,Northwest Territories,Retail Trade,2010,
pro9061,Northwest Territories,Retail Trade,2011,240
pro9062,Nunavut,Retail Trade,2011,85
pro9062,Nunavut,Retail Trade,2010,
can,Canada,Transportation and Warehousing,2010,
can,Canada,Transportation and Warehousing,2011,"124,910"
cnt1201,Shelburne County,Transportation and Warehousing,2011,39
cnt1201,Shelburne County,Transportation and Warehousing,2010,38
cnt1202,Yarmouth County,Transportation and Warehousing,2011,72
cnt1202,Yarmouth County,Transportation and Warehousing,2010,76
cnt1203,Digby County,Transportation and Warehousing,2010,53
cnt1203,Digby County,Transportation and Warehousing,2011,49
cnt1204,Queens County,Transportation and Warehousing,2010,29
cnt1204,Queens County,Transportation and Warehousing,2011,28
cnt1205,Annapolis County,Transportation and Warehousing,2011,50
ecr25,Halifax Region,Public Administration,2011,217
cnt1205,Annapolis County,Transportation and Warehousing,2010,48
cnt1206,Lunenburg County,Transportation and Warehousing,2010,108
cnt1206,Lunenburg County,Transportation and Warehousing,2011,105
cnt1207,Kings County,Transportation and Warehousing,2011,120
cnt1207,Kings County,Transportation and Warehousing,2010,145
cnt1208,Hants County,Transportation and Warehousing,2010,141
cnt1208,Hants County,Transportation and Warehousing,2011,122
cnt1209,Halifax County,Transportation and Warehousing,2010,941
cnt1209,Halifax County,Transportation and Warehousing,2011,936
cnt1210,Colchester County,Transportation and Warehousing,2010,195
cnt1210,Colchester County,Transportation and Warehousing,2011,185
cnt1211,Cumberland County,Transportation and Warehousing,2010,99
cnt1211,Cumberland County,Transportation and Warehousing,2011,93
cnt1212,Pictou County,Transportation and Warehousing,2010,107
cnt1212,Pictou County,Transportation and Warehousing,2011,102
cnt1213,Guysborough County,Transportation and Warehousing,2010,24
cnt1213,Guysborough County,Transportation and Warehousing,2011,21
cnt1214,Antigonish County,Transportation and Warehousing,2010,52
cnt1209,Halifax County,Information and Cultural Industries,2011,481
cnt1214,Antigonish County,Transportation and Warehousing,2011,48
cnt1215,Inverness County,Transportation and Warehousing,2011,44
cnt1215,Inverness County,Transportation and Warehousing,2010,54
cnt1216,Richmond County,Transportation and Warehousing,2010,18
cnt1216,Richmond County,Transportation and Warehousing,2011,15
cnt1217,Cape Breton County,Transportation and Warehousing,2010,176
cnt1217,Cape Breton County,Transportation and Warehousing,2011,172
cnt1218,Victoria County,Transportation and Warehousing,2010,33
cnt1218,Victoria County,Transportation and Warehousing,2011,26
can,Canada,"Arts, Entertainment and Recreation",2010,
ecr21,Cape Breton Region,Transportation and Warehousing,2011,257
ecr21,Cape Breton Region,Transportation and Warehousing,2010,281
ecr22,North Shore Region,Transportation and Warehousing,2010,477
ecr22,North Shore Region,Transportation and Warehousing,2011,449
ecr23,Annapolis Valley Region,Transportation and Warehousing,2010,334
ecr23,Annapolis Valley Region,Transportation and Warehousing,2011,292
ecr24,Southern Region,Transportation and Warehousing,2010,304
ecr24,Southern Region,Transportation and Warehousing,2011,293
ecr25,Halifax Region,Transportation and Warehousing,2011,936
ecr25,Halifax Region,Transportation and Warehousing,2010,941
pro9010,Newfoundland and Labrador,Transportation and Warehousing,2011,"1,231"
pro9010,Newfoundland and Labrador,Transportation and Warehousing,2010,
pro9011,Prince Edward Island,Transportation and Warehousing,2010,
pro9011,Prince Edward Island,Transportation and Warehousing,2011,390
pro9012,Nova Scotia,Transportation and Warehousing,2010,"2,340"
pro9012,Nova Scotia,Transportation and Warehousing,2011,"2,244"
pro9013,New Brunswick,Transportation and Warehousing,2010,
pro9013,New Brunswick,Transportation and Warehousing,2011,"2,665"
pro9024,Quebec,Transportation and Warehousing,2010,
pro9024,Quebec,Transportation and Warehousing,2011,"24,288"
pro9035,Ontario,Transportation and Warehousing,2010,
pro9035,Ontario,Transportation and Warehousing,2011,"47,682"
pro9046,Manitoba,Transportation and Warehousing,2010,
pro9046,Manitoba,Transportation and Warehousing,2011,"4,707"
pro9047,Saskatchewan,Transportation and Warehousing,2010,
pro9047,Saskatchewan,Transportation and Warehousing,2011,"4,438"
pro9048,Alberta,Transportation and Warehousing,2010,
pro9048,Alberta,Transportation and Warehousing,2011,"18,347"
pro9059,British Columbia,Transportation and Warehousing,2010,
pro9059,British Columbia,Transportation and Warehousing,2011,"18,568"
pro9060,Yukon Territory,Transportation and Warehousing,2011,109
pro9060,Yukon Territory,Transportation and Warehousing,2010,
pro9061,Northwest Territories,Transportation and Warehousing,2010,
pro9061,Northwest Territories,Transportation and Warehousing,2011,169
pro9062,Nunavut,Transportation and Warehousing,2011,72
pro9062,Nunavut,Transportation and Warehousing,2010,
can,Canada,Information and Cultural Industries,2010,
can,Canada,Information and Cultural Industries,2011,"32,622"
cnt1201,Shelburne County,Information and Cultural Industries,2011,6
cnt1201,Shelburne County,Information and Cultural Industries,2010,5
cnt1202,Yarmouth County,Information and Cultural Industries,2011,13
cnt1202,Yarmouth County,Information and Cultural Industries,2010,13
cnt1203,Digby County,Information and Cultural Industries,2010,8
cnt1203,Digby County,Information and Cultural Industries,2011,8
cnt1204,Queens County,Information and Cultural Industries,2010,6
cnt1204,Queens County,Information and Cultural Industries,2011,4
cnt1205,Annapolis County,Information and Cultural Industries,2011,13
cnt1205,Annapolis County,Information and Cultural Industries,2010,10
cnt1206,Lunenburg County,Information and Cultural Industries,2010,47
cnt1206,Lunenburg County,Information and Cultural Industries,2011,41
cnt1207,Kings County,Information and Cultural Industries,2011,31
cnt1207,Kings County,Information and Cultural Industries,2010,31
cnt1208,Hants County,Information and Cultural Industries,2010,13
cnt1208,Hants County,Information and Cultural Industries,2011,12
cnt1209,Halifax County,Information and Cultural Industries,2010,527
cnt1210,Colchester County,Information and Cultural Industries,2010,22
cnt1210,Colchester County,Information and Cultural Industries,2011,22
cnt1211,Cumberland County,Information and Cultural Industries,2010,14
cnt1211,Cumberland County,Information and Cultural Industries,2011,16
cnt1212,Pictou County,Information and Cultural Industries,2010,18
cnt1212,Pictou County,Information and Cultural Industries,2011,16
cnt1213,Guysborough County,Information and Cultural Industries,2010,3
cnt1213,Guysborough County,Information and Cultural Industries,2011,3
cnt1214,Antigonish County,Information and Cultural Industries,2010,7
cnt1214,Antigonish County,Information and Cultural Industries,2011,7
cnt1215,Inverness County,Information and Cultural Industries,2011,9
cnt1215,Inverness County,Information and Cultural Industries,2010,8
cnt1216,Richmond County,Information and Cultural Industries,2010,1
cnt1216,Richmond County,Information and Cultural Industries,2011,2
cnt1217,Cape Breton County,Information and Cultural Industries,2010,38
cnt1217,Cape Breton County,Information and Cultural Industries,2011,34
cnt1218,Victoria County,Information and Cultural Industries,2010,8
cnt1218,Victoria County,Information and Cultural Industries,2011,7
ecr21,Cape Breton Region,Information and Cultural Industries,2011,52
ecr21,Cape Breton Region,Information and Cultural Industries,2010,55
ecr22,North Shore Region,Information and Cultural Industries,2010,64
ecr22,North Shore Region,Information and Cultural Industries,2011,64
ecr23,Annapolis Valley Region,Information and Cultural Industries,2010,54
ecr23,Annapolis Valley Region,Information and Cultural Industries,2011,56
ecr24,Southern Region,Information and Cultural Industries,2010,79
ecr24,Southern Region,Information and Cultural Industries,2011,72
ecr25,Halifax Region,Information and Cultural Industries,2011,481
ecr25,Halifax Region,Information and Cultural Industries,2010,527
pro9010,Newfoundland and Labrador,Information and Cultural Industries,2011,241
pro9010,Newfoundland and Labrador,Information and Cultural Industries,2010,
pro9011,Prince Edward Island,Information and Cultural Industries,2010,
pro9011,Prince Edward Island,Information and Cultural Industries,2011,93
pro9012,Nova Scotia,Information and Cultural Industries,2010,780
pro9012,Nova Scotia,Information and Cultural Industries,2011,731
pro9013,New Brunswick,Information and Cultural Industries,2010,
pro9013,New Brunswick,Information and Cultural Industries,2011,402
pro9024,Quebec,Information and Cultural Industries,2010,
pro9024,Quebec,Information and Cultural Industries,2011,"7,294"
pro9035,Ontario,Information and Cultural Industries,2010,
pro9035,Ontario,Information and Cultural Industries,2011,"14,022"
pro9046,Manitoba,Information and Cultural Industries,2010,
pro9046,Manitoba,Information and Cultural Industries,2011,751
pro9047,Saskatchewan,Information and Cultural Industries,2010,
pro9047,Saskatchewan,Information and Cultural Industries,2011,808
pro9048,Alberta,Information and Cultural Industries,2010,
pro9048,Alberta,Information and Cultural Industries,2011,"2,618"
pro9059,British Columbia,Information and Cultural Industries,2010,
pro9059,British Columbia,Information and Cultural Industries,2011,"5,574"
pro9060,Yukon Territory,Information and Cultural Industries,2011,47
pro9060,Yukon Territory,Information and Cultural Industries,2010,
pro9061,Northwest Territories,Information and Cultural Industries,2010,
pro9061,Northwest Territories,Information and Cultural Industries,2011,26
pro9062,Nunavut,Information and Cultural Industries,2011,15
pro9062,Nunavut,Information and Cultural Industries,2010,
can,Canada,Finance and Insurance,2010,
can,Canada,Finance and Insurance,2011,"134,049"
cnt1201,Shelburne County,Finance and Insurance,2011,41
cnt1201,Shelburne County,Finance and Insurance,2010,42
cnt1202,Yarmouth County,Finance and Insurance,2011,121
cnt1202,Yarmouth County,Finance and Insurance,2010,116
cnt1203,Digby County,Finance and Insurance,2010,67
cnt1203,Digby County,Finance and Insurance,2011,63
cnt1204,Queens County,Finance and Insurance,2010,22
cnt1204,Queens County,Finance and Insurance,2011,23
cnt1205,Annapolis County,Finance and Insurance,2011,54
cnt1205,Annapolis County,Finance and Insurance,2010,40
cnt1206,Lunenburg County,Finance and Insurance,2010,168
cnt1206,Lunenburg County,Finance and Insurance,2011,179
cnt1207,Kings County,Finance and Insurance,2011,190
cnt1207,Kings County,Finance and Insurance,2010,215
cnt1208,Hants County,Finance and Insurance,2010,77
cnt1208,Hants County,Finance and Insurance,2011,81
cnt1209,Halifax County,Finance and Insurance,2010,"1,717"
cnt1209,Halifax County,Finance and Insurance,2011,"1,740"
cnt1210,Colchester County,Finance and Insurance,2010,165
cnt1210,Colchester County,Finance and Insurance,2011,152
cnt1211,Cumberland County,Finance and Insurance,2010,80
cnt1211,Cumberland County,Finance and Insurance,2011,87
cnt1212,Pictou County,Finance and Insurance,2010,136
cnt1212,Pictou County,Finance and Insurance,2011,156
cnt1213,Guysborough County,Finance and Insurance,2010,15
cnt1213,Guysborough County,Finance and Insurance,2011,19
cnt1214,Antigonish County,Finance and Insurance,2010,68
cnt1214,Antigonish County,Finance and Insurance,2011,72
cnt1215,Inverness County,Finance and Insurance,2011,34
cnt1215,Inverness County,Finance and Insurance,2010,36
cnt1216,Richmond County,Finance and Insurance,2010,15
cnt1216,Richmond County,Finance and Insurance,2011,15
cnt1217,Cape Breton County,Finance and Insurance,2010,189
cnt1217,Cape Breton County,Finance and Insurance,2011,190
cnt1218,Victoria County,Finance and Insurance,2010,28
cnt1218,Victoria County,Finance and Insurance,2011,29
ecr21,Cape Breton Region,Finance and Insurance,2011,268
ecr21,Cape Breton Region,Finance and Insurance,2010,268
ecr22,North Shore Region,Finance and Insurance,2010,464
ecr22,North Shore Region,Finance and Insurance,2011,486
ecr23,Annapolis Valley Region,Finance and Insurance,2010,332
ecr23,Annapolis Valley Region,Finance and Insurance,2011,325
ecr24,Southern Region,Finance and Insurance,2010,415
ecr24,Southern Region,Finance and Insurance,2011,427
ecr25,Halifax Region,Finance and Insurance,2011,"1,740"
ecr25,Halifax Region,Finance and Insurance,2010,"1,717"
pro9010,Newfoundland and Labrador,Finance and Insurance,2011,949
pro9010,Newfoundland and Labrador,Finance and Insurance,2010,
ecr24,Southern Region,Public Administration,2011,34
pro9011,Prince Edward Island,Finance and Insurance,2010,
pro9011,Prince Edward Island,Finance and Insurance,2011,468
pro9012,Nova Scotia,Finance and Insurance,2010,"3,200"
pro9012,Nova Scotia,Finance and Insurance,2011,"3,274"
pro9013,New Brunswick,Finance and Insurance,2010,
pro9013,New Brunswick,Finance and Insurance,2011,"2,110"
pro9024,Quebec,Finance and Insurance,2010,
pro9024,Quebec,Finance and Insurance,2011,"27,117"
pro9035,Ontario,Finance and Insurance,2010,
pro9035,Ontario,Finance and Insurance,2011,"54,345"
pro9046,Manitoba,Finance and Insurance,2010,
pro9047,Saskatchewan,Finance and Insurance,2010,
pro9047,Saskatchewan,Finance and Insurance,2011,"3,859"
pro9048,Alberta,Finance and Insurance,2010,
pro9048,Alberta,Finance and Insurance,2011,"16,517"
pro9059,British Columbia,Finance and Insurance,2010,
pro9059,British Columbia,Finance and Insurance,2011,"20,688"
pro9060,Yukon Territory,Finance and Insurance,2011,139
pro9060,Yukon Territory,Finance and Insurance,2010,
pro9061,Northwest Territories,Finance and Insurance,2010,
pro9061,Northwest Territories,Finance and Insurance,2011,105
pro9062,Nunavut,Finance and Insurance,2011,20
pro9062,Nunavut,Finance and Insurance,2010,
can,Canada,"Real Estate, Rental and Leasing",2010,
can,Canada,"Real Estate, Rental and Leasing",2011,"240,839"
cnt1201,Shelburne County,"Real Estate, Rental and Leasing",2011,38
cnt1201,Shelburne County,"Real Estate, Rental and Leasing",2010,43
cnt1202,Yarmouth County,"Real Estate, Rental and Leasing",2011,119
cnt1202,Yarmouth County,"Real Estate, Rental and Leasing",2010,113
cnt1203,Digby County,"Real Estate, Rental and Leasing",2010,42
cnt1203,Digby County,"Real Estate, Rental and Leasing",2011,44
cnt1204,Queens County,"Real Estate, Rental and Leasing",2010,30
cnt1204,Queens County,"Real Estate, Rental and Leasing",2011,28
cnt1205,Annapolis County,"Real Estate, Rental and Leasing",2011,84
cnt1205,Annapolis County,"Real Estate, Rental and Leasing",2010,51
cnt1206,Lunenburg County,"Real Estate, Rental and Leasing",2010,201
cnt1206,Lunenburg County,"Real Estate, Rental and Leasing",2011,207
cnt1207,Kings County,"Real Estate, Rental and Leasing",2011,263
cnt1207,Kings County,"Real Estate, Rental and Leasing",2010,243
cnt1208,Hants County,"Real Estate, Rental and Leasing",2010,121
cnt1208,Hants County,"Real Estate, Rental and Leasing",2011,143
cnt1209,Halifax County,"Real Estate, Rental and Leasing",2010,"2,261"
cnt1209,Halifax County,"Real Estate, Rental and Leasing",2011,"2,580"
cnt1210,Colchester County,"Real Estate, Rental and Leasing",2010,180
cnt1210,Colchester County,"Real Estate, Rental and Leasing",2011,217
cnt1211,Cumberland County,"Real Estate, Rental and Leasing",2010,83
cnt1211,Cumberland County,"Real Estate, Rental and Leasing",2011,95
cnt1212,Pictou County,"Real Estate, Rental and Leasing",2010,155
cnt1212,Pictou County,"Real Estate, Rental and Leasing",2011,177
cnt1213,Guysborough County,"Real Estate, Rental and Leasing",2010,18
cnt1213,Guysborough County,"Real Estate, Rental and Leasing",2011,18
cnt1214,Antigonish County,"Real Estate, Rental and Leasing",2010,88
cnt1214,Antigonish County,"Real Estate, Rental and Leasing",2011,103
cnt1215,Inverness County,"Real Estate, Rental and Leasing",2011,39
cnt1215,Inverness County,"Real Estate, Rental and Leasing",2010,41
cnt1216,Richmond County,"Real Estate, Rental and Leasing",2010,31
cnt1216,Richmond County,"Real Estate, Rental and Leasing",2011,29
cnt1217,Cape Breton County,"Real Estate, Rental and Leasing",2010,273
cnt1217,Cape Breton County,"Real Estate, Rental and Leasing",2011,284
cnt1218,Victoria County,"Real Estate, Rental and Leasing",2010,25
cnt1218,Victoria County,"Real Estate, Rental and Leasing",2011,30
ecr21,Cape Breton Region,"Real Estate, Rental and Leasing",2011,382
ecr21,Cape Breton Region,"Real Estate, Rental and Leasing",2010,370
ecr22,North Shore Region,"Real Estate, Rental and Leasing",2010,524
ecr22,North Shore Region,"Real Estate, Rental and Leasing",2011,610
ecr23,Annapolis Valley Region,"Real Estate, Rental and Leasing",2010,415
ecr23,Annapolis Valley Region,"Real Estate, Rental and Leasing",2011,490
ecr24,Southern Region,"Real Estate, Rental and Leasing",2010,429
ecr24,Southern Region,"Real Estate, Rental and Leasing",2011,436
ecr25,Halifax Region,"Real Estate, Rental and Leasing",2011,"2,580"
ecr25,Halifax Region,"Real Estate, Rental and Leasing",2010,"2,261"
pro9010,Newfoundland and Labrador,"Real Estate, Rental and Leasing",2011,"1,953"
pro9010,Newfoundland and Labrador,"Real Estate, Rental and Leasing",2010,
pro9011,Prince Edward Island,"Real Estate, Rental and Leasing",2010,
pro9011,Prince Edward Island,"Real Estate, Rental and Leasing",2011,747
pro9012,Nova Scotia,"Real Estate, Rental and Leasing",2010,"4,002"
pro9012,Nova Scotia,"Real Estate, Rental and Leasing",2011,"4,539"
cnt1207,Kings County,"Professional, Scientific and Technical Services",2010,278
pro9013,New Brunswick,"Real Estate, Rental and Leasing",2010,
pro9013,New Brunswick,"Real Estate, Rental and Leasing",2011,"3,136"
pro9024,Quebec,"Real Estate, Rental and Leasing",2010,
pro9024,Quebec,"Real Estate, Rental and Leasing",2011,"54,578"
pro9035,Ontario,"Real Estate, Rental and Leasing",2010,
pro9035,Ontario,"Real Estate, Rental and Leasing",2011,"92,586"
pro9046,Manitoba,"Real Estate, Rental and Leasing",2010,
pro9046,Manitoba,"Real Estate, Rental and Leasing",2011,"5,790"
pro9047,Saskatchewan,"Real Estate, Rental and Leasing",2010,
pro9047,Saskatchewan,"Real Estate, Rental and Leasing",2011,"5,472"
pro9048,Alberta,"Real Estate, Rental and Leasing",2010,
pro9048,Alberta,"Real Estate, Rental and Leasing",2011,"29,041"
pro9059,British Columbia,"Real Estate, Rental and Leasing",2010,
pro9059,British Columbia,"Real Estate, Rental and Leasing",2011,"42,512"
pro9060,Yukon Territory,"Real Estate, Rental and Leasing",2011,225
pro9060,Yukon Territory,"Real Estate, Rental and Leasing",2010,
pro9061,Northwest Territories,"Real Estate, Rental and Leasing",2010,
pro9061,Northwest Territories,"Real Estate, Rental and Leasing",2011,200
pro9062,Nunavut,"Real Estate, Rental and Leasing",2011,60
pro9062,Nunavut,"Real Estate, Rental and Leasing",2010,
can,Canada,"Professional, Scientific and Technical Services",2010,
can,Canada,"Professional, Scientific and Technical Services",2011,"318,624"
cnt1201,Shelburne County,"Professional, Scientific and Technical Services",2011,33
cnt1201,Shelburne County,"Professional, Scientific and Technical Services",2010,38
cnt1202,Yarmouth County,"Professional, Scientific and Technical Services",2011,75
cnt1202,Yarmouth County,"Professional, Scientific and Technical Services",2010,71
cnt1203,Digby County,"Professional, Scientific and Technical Services",2010,52
cnt1203,Digby County,"Professional, Scientific and Technical Services",2011,57
cnt1204,Queens County,"Professional, Scientific and Technical Services",2010,30
cnt1204,Queens County,"Professional, Scientific and Technical Services",2011,29
cnt1205,Annapolis County,"Professional, Scientific and Technical Services",2011,71
cnt1205,Annapolis County,"Professional, Scientific and Technical Services",2010,72
cnt1206,Lunenburg County,"Professional, Scientific and Technical Services",2010,225
cnt1206,Lunenburg County,"Professional, Scientific and Technical Services",2011,226
cnt1207,Kings County,"Professional, Scientific and Technical Services",2011,255
cnt1208,Hants County,"Professional, Scientific and Technical Services",2010,154
cnt1208,Hants County,"Professional, Scientific and Technical Services",2011,158
cnt1209,Halifax County,"Professional, Scientific and Technical Services",2010,"3,140"
cnt1209,Halifax County,"Professional, Scientific and Technical Services",2011,"3,135"
cnt1210,Colchester County,"Professional, Scientific and Technical Services",2010,191
cnt1210,Colchester County,"Professional, Scientific and Technical Services",2011,184
cnt1211,Cumberland County,"Professional, Scientific and Technical Services",2010,83
cnt1211,Cumberland County,"Professional, Scientific and Technical Services",2011,86
cnt1212,Pictou County,"Professional, Scientific and Technical Services",2010,153
cnt1212,Pictou County,"Professional, Scientific and Technical Services",2011,168
cnt1213,Guysborough County,"Professional, Scientific and Technical Services",2010,21
cnt1213,Guysborough County,"Professional, Scientific and Technical Services",2011,22
cnt1214,Antigonish County,"Professional, Scientific and Technical Services",2010,81
cnt1214,Antigonish County,"Professional, Scientific and Technical Services",2011,87
cnt1215,Inverness County,"Professional, Scientific and Technical Services",2011,46
cnt1215,Inverness County,"Professional, Scientific and Technical Services",2010,55
cnt1216,Richmond County,"Professional, Scientific and Technical Services",2010,21
pro9048,Alberta,"Professional, Scientific and Technical Services",2011,"54,361"
cnt1216,Richmond County,"Professional, Scientific and Technical Services",2011,22
cnt1217,Cape Breton County,"Professional, Scientific and Technical Services",2010,258
cnt1217,Cape Breton County,"Professional, Scientific and Technical Services",2011,249
cnt1218,Victoria County,"Professional, Scientific and Technical Services",2010,41
cnt1218,Victoria County,"Professional, Scientific and Technical Services",2011,39
ecr21,Cape Breton Region,"Professional, Scientific and Technical Services",2011,356
ecr21,Cape Breton Region,"Professional, Scientific and Technical Services",2010,375
ecr22,North Shore Region,"Professional, Scientific and Technical Services",2010,529
ecr22,North Shore Region,"Professional, Scientific and Technical Services",2011,547
pro9024,Quebec,Management of Companies and Enterprises,2011,"15,558"
ecr23,Annapolis Valley Region,"Professional, Scientific and Technical Services",2010,504
ecr23,Annapolis Valley Region,"Professional, Scientific and Technical Services",2011,484
ecr24,Southern Region,"Professional, Scientific and Technical Services",2010,416
ecr24,Southern Region,"Professional, Scientific and Technical Services",2011,420
ecr25,Halifax Region,"Professional, Scientific and Technical Services",2011,"3,135"
ecr25,Halifax Region,"Professional, Scientific and Technical Services",2010,"3,140"
pro9010,Newfoundland and Labrador,"Professional, Scientific and Technical Services",2011,"1,973"
pro9010,Newfoundland and Labrador,"Professional, Scientific and Technical Services",2010,
pro9011,Prince Edward Island,"Professional, Scientific and Technical Services",2010,
pro9011,Prince Edward Island,"Professional, Scientific and Technical Services",2011,628
pro9012,Nova Scotia,"Professional, Scientific and Technical Services",2010,"4,969"
pro9012,Nova Scotia,"Professional, Scientific and Technical Services",2011,"4,957"
pro9013,New Brunswick,"Professional, Scientific and Technical Services",2010,
pro9013,New Brunswick,"Professional, Scientific and Technical Services",2011,"3,382"
pro9024,Quebec,"Professional, Scientific and Technical Services",2010,
pro9024,Quebec,"Professional, Scientific and Technical Services",2011,"59,001"
pro9035,Ontario,"Professional, Scientific and Technical Services",2010,
pro9035,Ontario,"Professional, Scientific and Technical Services",2011,"133,771"
pro9046,Manitoba,"Professional, Scientific and Technical Services",2010,
pro9046,Manitoba,"Professional, Scientific and Technical Services",2011,"5,777"
pro9047,Saskatchewan,"Professional, Scientific and Technical Services",2010,
pro9047,Saskatchewan,"Professional, Scientific and Technical Services",2011,"5,674"
pro9048,Alberta,"Professional, Scientific and Technical Services",2010,
pro9059,British Columbia,"Professional, Scientific and Technical Services",2010,
pro9059,British Columbia,"Professional, Scientific and Technical Services",2011,"48,433"
