X,Y,OBJECTID,BUSSTOPID,STOPNUMBER,LTAR,LOCATION,ACCESSIBLE,BUSPADID,FDMID,FCODE,SOURCE,SACC,ADDDATE,MODDATE
-63.605105899638524,44.672289400604782,318,BS2175,6098,Yes,Barrington St Before Vestry St (6098),Accessible,CPD2174,300000159,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2019-01-08T00:00:00.000Z
-63.562586300723069,44.667840000323743,319,BS1496,8057,Yes,Portland St Before Canal St (8057),Accessible,CPD1793,700004508,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.652047500455787,44.65732090114038,320,BS1466,8489,Yes,Willett St After Chelsea Ln (8489),Accessible,CPD263,700005230,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.72817229980236,44.795630466219087,321,BS37,7308,Yes,Sackville Dr After Hamilton Dr (7308),Inaccessible,CPD546,100001356,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.488833400476295,44.656772901114515,322,BS1482,6050,Yes,Astral Dr Before Caldwell Rd (6050),Accessible,CPD1780,200003110,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.461945699331864,44.615614501231285,323,BS1662,8670,Yes,Samuel Danial Dr Before Melrose Cr (8670),Accessible,CPD1922,200001805,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.495083800968082,44.690320501183358,324,BS202,6710,Yes,Flying Cloud Dr Before Forest Hills Pky (6710),Accessible,CPD751,200001907,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.719453499589719,44.649339801102123,325,BS556,6172,Yes,St Margarets Bay Rd At Civic 1980 (6172),Accessible,CPD875,300003491,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.484070740350724,44.687959873590842,326,BS2010,6075,Yes,Auburn Dr At Auburn Dr High School (6075),Non-Standard,CPD336,200001931,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-15T00:00:00.000Z
-63.630103199573774,44.659800100808987,327,BS2478,6616,Yes,Dutch Village Rd Opposite Percy St (6616),Non-Standard,CPD2323,300000628,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.579428468133656,44.653575627093495,328,BS2499,8413,Yes,Upper Water St After Valour Way (8413),Accessible,CPD2329,700006390,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2019-01-08T00:00:00.000Z
-63.324825760215845,44.740579119892701,329,BS1432,8782,Yes,Hwy 7 After Sandy Ln (8782),Non-Standard,CPD1665,400000443,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-19T00:00:00.000Z
-63.478022500323732,44.665229600375987,330,BS1572,6464,Yes,Colby Dr Before 2nd Briarlynn Cr (6464),Accessible,CPD1740,200001290,Conventional Transit Bus Stop,05/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.673230402777705,44.777500617658895,331,BS2023,6682,Yes,First Lake Dr After Lakehead Ct (6682),Non-Standard,CPD1965,100000655,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.546811899605302,44.693955700262592,332,BS1034,8442,Yes,Waverley Rd After Micmac Dr (8442),Accessible,CPD1405,200001630,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.76198790004608,44.733024701487821,333,BS1510,6807,Yes,Hammonds Plains Rd Before Lucasville Rd (6807),Non-Standard,CPD1684,700001280,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.668248199786596,44.699782500755951,334,BS1383,8873,Yes,Larry Uteck Blvd Before Jacob Ln (8873),Accessible,CPD1552,700007951,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.579396617466934,44.642425748755059,335,BS1124,8334,Yes,Spring Garden Rd Before South Park St (8334),Accessible,CPD1362,300001776,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.545476600647852,44.714902801519216,336,BS2116,8476,Yes,Waverley Rd At Civic 408 (8476),Accessible,CPD2286,200001638,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.587031100826003,44.640812200920486,337,BS1174,8185,Yes,Robie St After Spring Garden Rd (8185),Accessible,CPD184,700004848,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.5174811006883,44.677156501295428,338,BS1129,8339,Yes,Spring Ave Before Ellenvale Ave (8339),Non-Standard,CPD1365,200002355,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.258837899979923,44.672534500971025,339,BS1146,8895,Yes,Back Rd After Hwy 207 (8895),Inaccessible,CPD1379,400000169,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-19T00:00:00.000Z
-63.576326386031596,44.62802012009238,340,BS902,8407,Yes,Tower Rd Opposite Harbourview Dr (8407),Accessible,CPD1141,300002373,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.66985264029136,44.725838013869037,341,BS662,7193,Yes,Meadowbrook Dr Before Pleasant St (7193),Accessible,CPD998,100001127,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.483608600256183,44.699806900684841,342,BS824,6947,Yes,Main St Before Riley Rd (6947),Accessible,CPD1242,200003102,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.625910200695728,44.633341000668985,343,BS1109,7397,Yes,Osborne St At Civic 7 (7397),Non-Standard,CPD1353,300002272,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.647217999384871,44.654655801426529,344,BS1753,8494,Yes,Willett St After Main Ave (8494),Non-Standard,CPD1833,300000967,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.748759500513287,44.662573400343426,345,BS2309,9039,Yes,Charles Rd Before Birchdale Ave (9039),Non-Standard,CPD2421,300003117,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.519491076644961,44.629718460731944,346,BS1188,8018,Yes,Main Rd After Harvard Dr (8018),Accessible,CPD1275,200000222,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.698974861179167,44.767886215015096,347,BS2644,8960,Yes,Sackville Terminal Bay 4 (8960),Accessible,CPD2593,700010416,Terminal,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-05-09T00:00:00.000Z
-63.663104573132181,44.69920670082584,348,BS2671,8849,Yes,Larry Uteck Blvd After Bedford Hwy (8849),Accessible,CPD1317,700005513,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.524696699630375,44.669997800368037,349,BS621,6627,Yes,Eisener Blvd After Norm Newman Dr (6627),Accessible,CPD1077,200000928,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.492540300292845,44.660443300704792,350,BS437,6348,Yes,Caldwell Rd At Civic 280 (6348),Accessible,CPD779,200002884,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.698500685456445,44.768032023751495,351,BS2646,8967,Yes,Sackville Terminal Bay 2 (8967),Accessible,CPD449,700010416,Terminal,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.492565499833184,44.671520000533853,352,BS181,6482,Yes,Cole Harbour Rd Before Cumberland Dr (6482),Accessible,CPD732,700004636,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.658550200879951,44.632325901328741,353,BS1812,8653,Yes,St Margarets Bay Rd Opposite Long Lake Park (8653),Inaccessible,CPD1883,700005217,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.59485927533337,44.659890841465007,354,BS407,6776,Yes,Gottingen St After Almon St (6776),Accessible,CPD459,700006512,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.270452817464601,44.7298723487214,355,BS2698,8646,Yes,Hwy 207 After Keller Ln (8646),Inaccessible,CPD2601,400000101,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-11-14T00:00:00.000Z,2018-10-30T00:00:00.000Z
-63.640974400038104,44.661896700713037,356,BS1734,7084,Yes,Lacewood Dr At Braeside Ln (7084),Accessible,CPD276,300000538,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.700166099111151,44.637123501373495,357,BS455,6156,Yes,St Margarets Bay Rd After Greenhead Rd (6156),Non-Standard,CPD60,700006838,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.689695499652821,44.77018170100613,358,BS318,7337,Yes,Sackville Dr Before Riverside Dr (7337),Accessible,CPD11,700008002,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.622577199463372,44.662334300922709,359,BS1792,6643,Yes,Bedford Windsor Ramp Before Windsor St (6643),Accessible,CPD1863,300003371,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.713091900242162,44.785672701622651,360,BS317,7336,Yes,Sackville Dr After Melham Dr (7336),Non-Standard,CPD598,700009971,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.526984526301028,44.689243748380356,361,BS2513,7053,Yes,Kennedy Dr After David St (7053),Non-Standard,CPD456,200001131,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.543410253610496,44.860903420063316,362,BS1232,8699,No,Pratt and Whitney Dr Before Civic 189 (8699),Non-Standard,CPD1590,100001256,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.605249199790947,44.651010800555902,363,BS860,7405,Yes,Oxford St Before Berlin St (7405),Accessible,CPD1107,300001224,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.485845000173434,44.672090000461694,364,BS174,6475,Yes,Cole Harbour Rd After Armbro Ln (6475),Accessible,CPD45,200002973,Conventional Transit Bus Stop,18/01/2017,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.627488200188438,44.628395300445931,365,BS704,8373,Yes,Tamarack Dr Before Mountain Rd (8373),Non-Standard,CPD128,300003422,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.578210154979026,44.698116802174312,366,BS2484,6623,Yes,Eileen Stubbs Ave After MacLean Ave (6623),Non-Standard,CPD2327,200000716,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.609769900491379,44.654402100871266,367,BS1546,7423,Yes,Oxford St Before Young St (7423),Accessible,CPD1718,300000930,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.578339327327001,44.667524424452424,368,BS227,7145,Yes,Windmill Rd Before Mott St (7145),Non-Standard,CPD661,700004548,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.575467200462946,44.640572500427844,369,BS391,7246,Yes,Morris St After Birmingham St (7246),Accessible,CPD909,300001904,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.600458668535374,44.693433345133748,370,BS2137,8519,Yes,Windmill Rd Before Victoria Rd (8519),Non-Standard,CPD2146,200000746,Conventional Transit Bus Stop,29/12/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-10-17T00:00:00.000Z
-63.534052500600893,44.641069601004361,371,BS2429,7469,Yes,Pleasant St After Civic 600 (7469),Non-Standard,CPD2403,200002931,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.601418499551833,44.646984800546129,372,BS859,7404,Yes,Oxford St After Allan St (7404),Accessible,CPD1106,300001486,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.686428099690723,44.786106100910636,373,BS1096,8358,Yes,Stokil Dr Before Smokey Dr (8358),Accessible,CPD1343,100000608,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.467062811312346,44.745689220078233,374,BS154,8282,Yes,Simmonds Rd At Community Centre (8282),Accessible,CPD22,700010490,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-07-09T00:00:00.000Z
-63.696938100155712,44.777198901020022,375,BS44,7315,Yes,Sackville Dr Before Beaver Bank Connector (7315),Accessible,CPD552,100000121,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.656717800295425,44.760798501225274,376,BS1856,6444,Yes,Cobequid Rd Before Nelson Dr (6444),Non-Standard,CPD2018,100001347,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.667932300030408,44.757525601176916,377,BS109,7296,Yes,Sackville Dr After Hillcrest Ave (7296),Accessible,CPD509,100000209,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.556865000747123,44.684573101230797,378,BS2442,7210,Yes,Micmac Blvd At Civic 10 (7210),Accessible,CPD423,700004022,Conventional Transit Bus Stop,30/11/2016,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.477689499339483,44.663597600974434,379,BS1573,6465,Yes,Colby Dr After Bellroyal Ct (6465),Accessible,CPD1741,200002913,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.535348999524594,44.664886801075603,380,BS503,6730,Yes,Gaston Rd Before Marilyn Dr (6730),Non-Standard,CPD837,200002206,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.51963008824022,44.629972400944787,381,BS2510,7471,Yes,Main Rd Opposite Harvard Dr (7471),Non-Standard,CPD439,200002877,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.66694579982979,44.70846640105659,382,BS2386,6258,Yes,Bedford Hwy At Millview Ave (6258),Non-Standard,CPD413,100001786,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.571428874408831,44.641933128180391,383,BS2191,6114,Yes,Barrington St Before Morris St (6114),Accessible,CPD2186,300001817,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2019-01-08T00:00:00.000Z
-63.500420899581862,44.616988901267504,384,BS1185,8015,Yes,Main Rd Opposite Civic 1341  (8015),Non-Standard,CPD187,200003075,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.600177699769013,44.644410500732683,385,BS870,7421,Yes,Oxford St Before Quinpool Rd (7421),Accessible,CPD1115,300001667,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.589031500741704,44.715124300989103,386,BS841,6000,Yes,Akerley Blvd After Burnside Dr (6000),Non-Standard,CPD1255,700004249,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.537481199360464,44.701575500673947,387,BS1025,7146,Yes,Lexington Ave At Walnut Hall (7146),Non-Standard,CPD1330,700001739,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.498784199676919,44.672553900800949,388,BS1110,7398,Yes,Otago Dr Before Poplar Dr (7398),Non-Standard,CPD1354,200001555,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.543987923338797,44.856370186189821,389,BS1530,9004,No,Aerotech Dr After Pratt & Whitney Dr (9004),Non-Standard,CPD1704,100001838,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.709417099925666,44.784372900581992,390,BS477,7231,Yes,Millwood Dr After Bianca Ct (7231),Non-Standard,CPD812,100001637,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.527489499864956,44.636222500293258,391,BS1890,8004,Yes,Pleasant St Opposite Carleton St (8004),Non-Standard,CPD2104,200002931,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.604464100080406,44.65815880023802,392,BS1421,8629,Yes,Young St After Monaghan Dr (8629),Accessible,CPD224,700005103,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.585863599977088,44.689678800886178,393,BS918,6924,Yes,Highfield Park Dr Before True North Cr (6924),Accessible,CPD1154,200000666,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.604239203255773,44.666219345151283,394,BS1992,7374,Yes,Novalea Dr Opposite Cabot Pl (7374),Accessible,CPD2072,700000639,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.589959700280389,44.701625600920117,395,BS875,6954,Yes,Ilsley Ave Opposite Civic 81 (6954),Accessible,CPD1120,200000721,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.682466300217364,44.717472400875238,396,BS681,6131,Yes,Basinview Dr After Hammonds Plains Rd (6131),Accessible,CPD1013,100000523,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.664670999629088,44.681590201215371,397,BS812,9031,Yes,Kearney Lake Rd After Pinewood Terr (9031),Accessible,CPD1230,300000044,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.66428108318506,44.648055562342869,398,BS2756,7478,Yes,Washmill Lake Dr After Grandhaven Blvd (7478),Accessible,CPD2713,700008453,Conventional Transit Bus Stop,15/06/2018,Coordinated Point,2018-07-12T00:00:00.000Z,2018-08-17T00:00:00.000Z
-63.41936271079841,44.725959650866962,399,BS113,8926,Yes,Upper Partridge River Rd Before Civic 103 (8926),Inaccessible,CPD513,400000484,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-18T00:00:00.000Z
-63.500549800638602,44.668446501232694,400,BS433,6344,Yes,Caldwell Rd Before Hampton Grn (6344),Accessible,CPD776,200001304,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.571423726163943,44.666373345984184,401,BS728,6025,Yes,Alderney Dr Opposite Church St (6025),Accessible,CPD132,700004535,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.661209877077638,44.665812408840729,402,BS952,8159,Yes,Radcliffe Dr Before Barkton Ln (8159),Accessible,CPD1180,300002751,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.310252899808027,44.737590001174205,403,BS1434,8784,Yes,Hwy 7 After West Porters Lake Rd (8784),Inaccessible,CPD1667,400000668,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-17T00:00:00.000Z
-63.645318120051137,44.663905425762998,404,BS1725,7075,Yes,Lacewood Dr Before Bayview Rd (7075),Accessible,CPD1815,300000474,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.587701932137456,44.66007558808672,405,BS2160,6569,Yes,Valour Way After Coxswains Ln (6569),Inaccessible,CPD2165,700006384,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-09-18T00:00:00.000Z
-63.59424719743474,44.6462043210906,406,BS942,8149,Yes,Quinpool Rd Before Vernon St (8149),Accessible,CPD1171,300001543,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.514023499532776,44.682672501080987,407,BS895,8400,Yes,Topsail Blvd After Plaza Dr (8400),Accessible,CPD1135,200001050,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.610243000032384,44.68923640081929,408,BS1709,8074,Yes,Princess Margaret Blvd After Killkee Gate (8074),Accessible,CPD268,200000242,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.734429280453597,44.798488555576213,409,BS316,7335,Yes,Sackville Dr At Civic 1800 (7335),Inaccessible,CPD597,100000101,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-06-07T00:00:00.000Z
-63.663817800433478,44.67366510069418,410,BS1978,6607,Yes,Dunbrack St After Farnham Gate Rd (6607),Accessible,CPD2060,700005264,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.509941500084494,44.687516400858364,411,BS581,7265,Yes,Mt Edward Rd Before Stuart Harris Dr (7265),Accessible,CPD976,200001572,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.677059099773743,44.78480720097393,412,BS100,7287,Yes,Nappan Dr After Nictaux Dr (7287),Accessible,CPD500,100002084,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.613210440843027,44.662063708436875,413,BS1220,7046,Yes,Kempt Rd After Commission St (7046),Accessible,CPD1304,300000557,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.554931461539688,44.597217051388867,414,BS1419,8627,Yes,York Redoubt Turning Loop (8627),Non-Standard,CPD1584,700010466,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.634735100028273,44.659957400411365,415,BS892,8396,Yes,Titus St Before Evans Ave (8396),Accessible,CPD155,300000653,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.610007099743839,44.705335600804062,416,BS847,6006,Yes,Akerley Blvd After Morris Dr (6006),Accessible,CPD1260,700004320,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.647044947030217,44.674618842939523,417,BS2379,6251,Yes,Bedford Hwy After Flamingo Dr (6251),Accessible,CPD408,300003522,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.481602502326623,44.672565498022273,418,BS2648,9010,Yes,Cole Harbour Rd Opposite Perron Dr (9010),Accessible,CPD2537,200001882,Conventional Transit Bus Stop,27/04/2018,Coordinated Point,2018-04-27T00:00:00.000Z,
-63.497827313337957,44.682694983777552,419,BS1462,8485,Yes,Wildwood Blvd After Roslyn Dr (8485),Non-Standard,CPD1764,200001514,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.523809399488265,44.680763400900112,420,BS409,7261,Yes,Mt Edward Rd Before John Cross Dr (7261),Accessible,CPD923,200001023,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.669243325610573,44.630195515342514,421,BS2636,9051,Yes,Grassy Lake Dr Opposite Transit Centre (9051),Non-Standard,CPD218,700007527,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.603683305096702,44.69764185783923,422,BS2138,8520,Yes,Windmill Rd Before Wright Ave (8520),Non-Standard,CPD2147,700001897,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.592305500626217,44.677999601339245,423,BS1631,8545,Yes,Windmill Rd Before Bethel Ave (8545),Accessible,CPD1644,200000283,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.6678962003324,44.756741300655158,424,BS32,7303,Yes,Sackville Dr After Hillcrest Ave (7303),Accessible,CPD7,100001736,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.543806900232632,44.669464000607668,425,BS590,7177,Yes,Manor Dr Before Peddars Way (7177),Accessible,CPD983,200000125,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.636581399346895,44.661326500866167,426,BS1543,7063,Yes,Lacewood Dr After Vimy Ave (7063),Accessible,CPD1715,300000563,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.646602677669762,44.766941674527573,427,BS2071,6430,Yes,Cobequid Rd After McIntyre Ln (6430),Non-Standard,CPD2008,100000152,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.658445389045873,44.681117873630697,428,BS2374,6246,Yes,Bedford Hwy After Kearney Lake Rd (6246),Accessible,CPD406,700005281,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
-63.604066500345759,44.706528000885449,429,BS1705,6676,Yes,Fielding Ave Before Moore Rd (6676),Inaccessible,CPD1959,200003008,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,
-63.649816500311701,44.674753201343904,430,BS195,6703,Yes,Flamingo Dr Before Starling St (6703),Non-Standard,CPD744,300003582,Conventional Transit Bus Stop,,Coordinated Point,2016-07-29T00:00:00.000Z,2018-03-29T00:00:00.000Z
